latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-45.85007,168.47513,330.4,0.5,0.4,2017-04-22,0218,N,nominal,1.0NRT,288.3,2.9,D
-45.18359,169.34444,327.1,0.5,0.4,2017-04-22,0218,N,nominal,1.0NRT,289.6,3,D
-44.05647,171.73656,335.3,0.4,0.4,2017-04-22,0218,N,nominal,1.0NRT,291.1,16.7,D
-44.05306,171.73569,353.4,0.4,0.4,2017-04-22,0218,N,nominal,1.0NRT,299.9,16.7,D
-44.01774,171.86732,336.8,0.4,0.4,2017-04-22,0218,N,nominal,1.0NRT,292.1,4.3,D
-43.88899,172.17159,346.4,0.4,0.4,2017-04-22,0218,N,nominal,1.0NRT,292.3,7.7,D
-43.86003,172.12807,329.2,0.4,0.4,2017-04-22,0218,N,nominal,1.0NRT,289.8,2.3,D
-43.86071,172.12311,325.9,0.4,0.4,2017-04-22,0218,N,nominal,1.0NRT,289.8,2.3,D
-43.85397,171.94945,345,0.4,0.4,2017-04-22,0218,N,nominal,1.0NRT,291.9,6.5,D
-43.78653,172.2088,336.4,0.4,0.4,2017-04-22,0218,N,nominal,1.0NRT,294.3,8.2,D
-43.78316,172.2079,345.9,0.4,0.4,2017-04-22,0218,N,nominal,1.0NRT,292.7,8.2,D
-43.85294,171.434,354.6,0.4,0.4,2017-04-22,0218,N,nominal,1.0NRT,297.2,21,D
-43.76288,171.7735,327.1,0.4,0.4,2017-04-22,0218,N,nominal,1.0NRT,290.6,2.8,D
-43.73823,171.56473,330.9,0.4,0.4,2017-04-22,0218,N,nominal,1.0NRT,291.5,3.4,D
-43.54983,172.20656,345.5,0.4,0.4,2017-04-22,0218,N,nominal,1.0NRT,291.7,8,D
-42.99576,172.80441,326.5,0.4,0.4,2017-04-22,0218,N,nominal,1.0NRT,291.1,2,D
-41.26826,175.48987,335.6,0.4,0.4,2017-04-22,0224,N,nominal,1.0NRT,291.4,2.9,D
-40.07661,175.2875,340.6,0.4,0.4,2017-04-22,0224,N,nominal,1.0NRT,292.3,4.2,D
-40.01788,175.31114,325.1,0.4,0.4,2017-04-22,0224,N,nominal,1.0NRT,291.4,1.8,D
-38.07395,175.57195,342.5,0.5,0.4,2017-04-22,0224,N,nominal,1.0NRT,292.4,7.2,D
-38.07677,175.57594,325.7,0.5,0.4,2017-04-22,0224,N,nominal,1.0NRT,291.6,2.4,D
-38.07322,175.57483,331.3,0.5,0.4,2017-04-22,0224,N,nominal,1.0NRT,293.8,8.5,D
-19.52956,169.44728,348.7,0.4,0.4,2017-04-22,0230,N,nominal,1.0NRT,292.9,9.5,D
-37.73042,148.60516,342.4,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,290.2,6.8,D
-37.731,148.58116,338.6,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,291.3,6.6,D
-37.72022,148.60217,357.5,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,292.4,7.3,D
-37.71599,148.60591,331.2,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,285.4,4.1,D
-37.7168,148.60126,351.7,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,291,4.8,D
-37.71259,148.60497,343.3,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,289.6,4.1,D
-37.71339,148.60034,326.3,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,289.9,4.8,D
-37.71655,148.58206,338.8,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,291.7,2.8,D
-37.70917,148.60405,355.4,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,293.3,11.2,D
-37.70494,148.6078,341.3,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,290.4,11.2,D
-37.70576,148.60313,344.1,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,290.4,11.2,D
-37.70153,148.60687,326.7,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,287.8,2.6,D
-37.70234,148.60223,326.2,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,290.6,2.6,D
-37.33634,149.67511,330.2,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,285.6,6.4,D
-37.0889,149.54997,345,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,288,13.1,D
-36.70392,141.9131,336.9,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,295.8,3.9,D
-36.32335,140.98125,345.5,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,288.6,6.7,D
-36.06652,141.42543,333.3,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,301.6,5.8,D
-36.15299,140.3312,354.8,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,301.8,25.1,D
-36.15364,140.32515,328.7,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,298.7,25.1,D
-34.71078,148.24767,329.7,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,292,2.8,D
-34.70731,148.24675,352.8,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,294.7,9.6,D
-34.61125,148.4597,328.9,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,291,3.3,D
-34.71213,146.61526,338.7,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,296.7,4.4,D
-35.61716,139.60912,333.3,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,295.1,1.9,D
-34.38289,147.53249,330.1,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,297.5,13.9,D
-34.38366,147.52803,336.6,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,300.6,13.9,D
-34.37869,147.5361,340,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,301.7,7.9,D
-34.37947,147.53165,353.4,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,307.7,13.9,D
-34.38024,147.52718,330,0.4,0.4,2017-04-22,0406,N,low,1.0NRT,303.7,13.9,D
-34.1919,147.91702,339.3,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,297.6,7,D
-34.18843,147.91617,346.3,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,297.7,7,D
-34.23856,147.48012,344.5,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,295.8,17.4,D
-34.23515,147.47926,336.2,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,306.7,17.4,D
-35.24051,139.56842,345.5,0.6,0.4,2017-04-22,0406,N,nominal,1.0NRT,300.5,9.4,D
-35.24063,139.56729,349.7,0.6,0.4,2017-04-22,0406,N,nominal,1.0NRT,301,7.1,D
-34.11327,147.63776,347.2,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,302.7,9.1,D
-34.10984,147.63689,334.1,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,301.4,3.8,D
-34.1064,147.63603,336.7,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,302.1,3.8,D
-34.16295,147.26376,335.4,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,293.7,5,D
-33.89044,148.68628,348.6,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,295,13.3,D
-34.05047,147.7923,330.3,0.4,0.4,2017-04-22,0406,N,low,1.0NRT,300.5,2.4,D
-34.05127,147.78773,336.5,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,300.8,2.4,D
-34.04702,147.79143,329.4,0.4,0.4,2017-04-22,0406,N,low,1.0NRT,301.2,2.4,D
-34.27916,146.20197,327.1,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,293.6,2.2,D
-34.17689,142.01218,332,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,295.3,2.7,D
-33.01554,148.24757,337.9,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,300.2,13.9,D
-33.01639,148.24283,346,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,303.3,13.9,D
-33.01199,148.24667,346.4,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,304.8,13.9,D
-33.01285,148.24191,343.5,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,303.8,13.9,D
-33.00844,148.24577,341.9,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,313.6,65.3,D
-32.78696,148.65425,349.3,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,292.4,12.2,D
-32.69867,148.74828,337.7,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,290.7,37.4,D
-32.48284,147.97513,367,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,325.9,69.3,D
-32.48199,147.97984,367,0.4,0.4,2017-04-22,0406,N,low,1.0NRT,337.6,107.5,D
-32.47845,147.97897,337.9,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,296.7,107.5,D
-32.47931,147.97426,347.6,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,290.8,69.3,D
-32.39076,148.2557,349.9,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,300,4.4,D
-32.39028,148.25722,342.4,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,299.4,6.7,D
-32.39115,148.25238,334.9,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,298.4,4.3,D
-32.3867,148.25633,348,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,301.3,6.7,D
-32.38757,148.2515,345.7,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,300.1,4.3,D
-32.38312,148.25545,340.6,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,299.7,4.8,D
-32.37108,147.78778,344.4,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,301.8,5.6,D
-32.37193,147.78954,344,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,302.1,5.4,D
-33.79077,135.87604,341.8,0.6,0.5,2017-04-22,0406,N,nominal,1.0NRT,298,13.5,D
-33.79126,135.8696,341,0.6,0.5,2017-04-22,0406,N,nominal,1.0NRT,294.8,13.5,D
-32.20142,148.20198,347.8,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,297.7,6.1,D
-33.79466,135.87488,343.4,0.6,0.5,2017-04-22,0406,N,nominal,1.0NRT,298.3,7.4,D
-33.78975,135.87436,348.3,0.6,0.5,2017-04-22,0406,N,nominal,1.0NRT,298.4,12.5,D
-33.53136,135.59435,331.6,0.6,0.5,2017-04-22,0406,N,nominal,1.0NRT,300.8,3.5,D
-31.95126,147.64491,340.4,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,300.6,6.7,D
-31.05895,151.9353,336.6,0.5,0.5,2017-04-22,0406,N,nominal,1.0NRT,292.6,4.6,D
-33.12855,135.85464,338.2,0.6,0.5,2017-04-22,0406,N,nominal,1.0NRT,294,6.3,D
-31.63328,147.2871,337.6,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,297.2,4.8,D
-31.63408,147.28258,346.4,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,298.3,5.6,D
-31.53221,147.0357,334.3,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,291.6,6,D
-31.53378,147.02681,342.4,0.4,0.4,2017-04-22,0406,N,nominal,1.0NRT,293.5,8.7,D
-29.47439,150.09473,332.3,0.4,0.5,2017-04-22,0406,N,nominal,1.0NRT,301.5,4.4,D
-29.47524,150.09052,327.8,0.4,0.5,2017-04-22,0406,N,low,1.0NRT,298.8,4.4,D
-29.47029,150.09367,351.5,0.4,0.5,2017-04-22,0406,N,nominal,1.0NRT,303.7,4.4,D
-29.46618,150.09259,367,0.4,0.5,2017-04-22,0406,N,nominal,1.0NRT,304.8,11.7,D
-29.41469,149.29715,333.2,0.6,0.4,2017-04-22,0406,N,nominal,1.0NRT,300,3.2,D
-28.97912,149.0821,354.8,0.6,0.4,2017-04-22,0406,N,nominal,1.0NRT,306.2,10.5,D
-28.98023,149.07642,338.8,0.6,0.4,2017-04-22,0406,N,nominal,1.0NRT,306.3,10.5,D
-28.97519,149.08112,352.9,0.6,0.4,2017-04-22,0406,N,nominal,1.0NRT,304.8,10.5,D
-28.97756,149.08002,367,0.6,0.4,2017-04-22,0406,N,nominal,1.0NRT,307.4,25.3,D
-28.97864,149.07431,337.4,0.6,0.4,2017-04-22,0406,N,nominal,1.0NRT,305.8,6.9,D
-28.66836,149.93169,342,0.4,0.5,2017-04-22,0406,N,nominal,1.0NRT,285.3,7.5,D
-28.5385,150.42017,350.2,0.4,0.5,2017-04-22,0406,N,nominal,1.0NRT,297.9,8.5,D
-28.52999,150.41795,348.5,0.4,0.5,2017-04-22,0406,N,nominal,1.0NRT,297.7,6.5,D
-28.53092,150.41342,345.4,0.4,0.5,2017-04-22,0406,N,nominal,1.0NRT,293.4,6.5,D
-28.26546,150.08981,337.4,0.4,0.5,2017-04-22,0406,N,nominal,1.0NRT,289.5,8.5,D
-28.39253,148.6719,342.1,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,302.4,7.2,D
-28.39361,148.6664,343.8,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,303.7,6.9,D
-28.38973,148.66547,343.7,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,301.8,4.6,D
-28.39081,148.65996,338.8,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,302.2,4.6,D
-28.39382,148.66939,345.4,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,304.1,6.8,D
-28.38994,148.66844,346.7,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,302.9,6.8,D
-28.39099,148.6629,341.3,0.5,0.4,2017-04-22,0406,N,nominal,1.0NRT,301.9,6.8,D
-24.87938,149.07602,341.7,0.4,0.5,2017-04-22,0406,N,nominal,1.0NRT,305.6,7.4,D
-24.88025,149.07161,343.9,0.4,0.5,2017-04-22,0406,N,nominal,1.0NRT,306.7,7.4,D
-23.43217,149.72726,340.1,0.5,0.5,2017-04-22,0406,N,nominal,1.0NRT,296.2,12.8,D
-23.43309,149.72276,344.1,0.5,0.5,2017-04-22,0406,N,nominal,1.0NRT,300.8,8.4,D
-23.42856,149.72174,330.6,0.5,0.5,2017-04-22,0406,N,nominal,1.0NRT,295.2,8.4,D
-22.63754,150.36418,339.1,0.6,0.5,2017-04-22,0406,N,nominal,1.0NRT,293.5,11.4,D
-22.60406,150.4039,333.7,0.6,0.5,2017-04-22,0406,N,nominal,1.0NRT,289.3,7.6,D
-22.60557,150.40681,334.4,0.6,0.5,2017-04-22,0406,N,nominal,1.0NRT,288.6,4.3,D
-22.60194,150.39998,328,0.6,0.5,2017-04-22,0406,N,nominal,1.0NRT,289.7,6.7,D
-22.81945,148.41345,330.8,0.4,0.5,2017-04-22,0406,N,nominal,1.0NRT,298.2,3.4,D
-21.8397,148.94447,329,0.5,0.5,2017-04-22,0406,N,nominal,1.0NRT,295.6,2.3,D
-22.024,148.00568,334.6,0.4,0.5,2017-04-22,0406,N,nominal,1.0NRT,301.4,3.3,D
-22.01901,148.00894,340.4,0.4,0.5,2017-04-22,0406,N,nominal,1.0NRT,300.6,6.3,D
-22.01982,148.00475,338,0.4,0.5,2017-04-22,0406,N,nominal,1.0NRT,300.9,3.3,D
-22.00903,148.01544,351.3,0.4,0.5,2017-04-22,0406,N,nominal,1.0NRT,304,27.5,D
-22.00484,148.01453,344.9,0.4,0.5,2017-04-22,0406,N,nominal,1.0NRT,298.3,5.9,D
-23.27402,131.81108,331.2,0.4,0.6,2017-04-22,0406,N,nominal,1.0NRT,298.9,1.9,D
-22.70886,130.88292,339.2,0.4,0.6,2017-04-22,0406,N,nominal,1.0NRT,300.8,6.2,D
-22.70261,130.88684,367,0.4,0.6,2017-04-22,0406,N,nominal,1.0NRT,302.9,6.2,D
-22.70226,130.89134,332.1,0.4,0.6,2017-04-22,0406,N,nominal,1.0NRT,301.7,7.1,D
-22.71023,130.88438,334.2,0.4,0.6,2017-04-22,0406,N,nominal,1.0NRT,300.4,4.6,D
-22.70395,130.88832,367,0.4,0.6,2017-04-22,0406,N,nominal,1.0NRT,302.5,4.6,D
-22.70434,130.88383,342.2,0.4,0.6,2017-04-22,0406,N,nominal,1.0NRT,301.7,4.6,D
-20.73531,139.47548,339.9,0.4,0.4,2017-04-22,0406,N,low,1.0NRT,311.3,15.2,D
-21.4334,130.32265,332.2,0.5,0.7,2017-04-22,0406,N,low,1.0NRT,304.7,2.6,D
-21.43419,130.31328,340.8,0.5,0.7,2017-04-22,0406,N,nominal,1.0NRT,305.6,6.1,D
-21.43459,130.30858,330,0.5,0.7,2017-04-22,0406,N,low,1.0NRT,303,3,D
-21.427,130.32669,340.7,0.5,0.7,2017-04-22,0406,N,nominal,1.0NRT,305.8,6.4,D
-21.4274,130.32204,343.5,0.5,0.7,2017-04-22,0406,N,nominal,1.0NRT,306.1,6.4,D
-21.14682,130.41974,332.1,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,303.7,3.1,D
-21.14723,130.41515,340.1,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,305.4,4.5,D
-21.14046,130.42375,367,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,305.1,7.4,D
-21.14087,130.41914,336.3,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,303.7,7.4,D
-21.10993,130.42984,367,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,303.1,110.4,D
-21.11073,130.42068,333.4,0.5,0.7,2017-04-22,0412,N,low,1.0NRT,303.6,8.7,D
-20.57336,135.63292,344.6,0.4,0.5,2017-04-22,0412,N,nominal,1.0NRT,307.5,3.8,D
-21.10399,130.4292,341.9,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,301.4,13.9,D
-21.10439,130.42464,357.2,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,305.5,13.9,D
-20.56866,135.63646,336.5,0.4,0.5,2017-04-22,0412,N,nominal,1.0NRT,306.5,3.8,D
-20.56914,135.63235,350.7,0.4,0.5,2017-04-22,0412,N,nominal,1.0NRT,310.6,3.8,D
-21.09805,130.42856,353.2,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,302.9,13.9,D
-21.09211,130.42792,367,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,306,15.4,D
-20.56492,135.63179,334.9,0.4,0.5,2017-04-22,0412,N,low,1.0NRT,308.4,2.4,D
-21.09132,130.43707,331.6,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,300.9,38.3,D
-21.09171,130.4325,351.8,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,320.6,38.3,D
-21.0925,130.42332,333.4,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,305.3,15.4,D
-21.08538,130.43643,367,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,302.9,38.3,D
-21.08577,130.43185,367,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,308,38.3,D
-21.08616,130.42729,341.8,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,304.7,15.4,D
-21.07906,130.44037,367,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,302.1,122.9,D
-21.07944,130.43579,367,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,352.7,120.1,D
-21.07983,130.43121,347.9,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,309.5,120.1,D
-21.07311,130.43976,348.8,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,301.7,122.9,D
-21.07389,130.43063,341.8,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,306.6,120.1,D
-21.06717,130.43916,350.9,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,305.2,7.6,D
-21.06756,130.4346,340.2,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,308,11.7,D
-21.06123,130.43858,344.7,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,305.5,7.6,D
-21.06508,130.39273,348.1,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,296.2,1.8,D
-21.09469,130.4271,367,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,307,44.6,D
-21.09426,130.43169,348.4,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,304.7,44.6,D
-21.09511,130.42252,331.8,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,305.7,15,D
-21.0879,130.43564,355.8,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,301.5,54.9,D
-21.08875,130.4265,340,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,303.9,44.6,D
-21.08154,130.43958,367,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,301.4,109.5,D
-21.08196,130.43501,367,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,334.9,109.5,D
-21.08238,130.43045,351.7,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,311.1,42.5,D
-21.08281,130.42586,337.5,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,305.4,42.5,D
-21.07561,130.439,367,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,303.1,109.5,D
-21.07603,130.43443,367,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,331.8,109.5,D
-21.07645,130.42986,343.4,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,307.4,42.5,D
-21.06967,130.4384,353.9,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,304,6.9,D
-21.07009,130.43384,349.8,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,308.8,6.9,D
-21.06373,130.43785,340.1,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,306.8,6.9,D
-21.05779,130.43729,338.7,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,305.3,5.2,D
-21.06193,130.39148,352.8,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,299.8,6.1,D
-21.05185,130.43674,349.4,0.5,0.7,2017-04-22,0412,N,nominal,1.0NRT,305.1,5.2,D
-19.10207,143.41106,331.9,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,304.2,4,D
-20.73932,128.90515,331.5,0.6,0.7,2017-04-22,0412,N,nominal,1.0NRT,300.9,3.9,D
-20.73283,128.90463,367,0.6,0.7,2017-04-22,0412,N,nominal,1.0NRT,303.2,15.4,D
-18.42513,142.64742,333.8,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,308.1,5.3,D
-18.42574,142.6436,350.9,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,309.1,6.8,D
-18.42635,142.6398,330.4,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,303.8,6.8,D
-18.42234,142.643,343.3,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,308.1,6.8,D
-18.42295,142.6392,337.2,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,305.8,6.8,D
-18.41772,142.65002,343.3,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,309.1,5.3,D
-18.41895,142.64243,336.5,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,307.1,3.3,D
-18.4094,142.68004,332.7,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,307.4,4.8,D
-18.40104,142.62372,333,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,306.7,7.9,D
-18.40225,142.61617,343,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,305.8,3.8,D
-18.38531,142.69943,334.5,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,308,2.6,D
-18.39825,142.61935,348.7,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,308.5,7.9,D
-18.36367,142.7035,336.3,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,308.3,4.4,D
-18.36401,142.70328,337.3,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,308.5,4.2,D
-18.35782,142.69826,335.4,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,308.5,1.8,D
-18.37423,142.59535,342.8,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,307.3,4.1,D
-18.35442,142.69766,336.4,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,306.5,1.8,D
-18.36781,142.61375,337.3,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,308.1,2.6,D
-18.36684,142.59796,353.5,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,306.3,10.3,D
-18.36345,142.59737,350.5,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,304.3,10.3,D
-18.34163,142.6248,333.6,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,306.9,1.5,D
-18.33788,142.60464,331,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,305.6,1.4,D
-18.3241,142.66882,334.2,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,309,3.4,D
-20.10437,127.90443,337.3,0.6,0.7,2017-04-22,0412,N,nominal,1.0NRT,295.4,3.8,D
-18.31763,142.68736,338.3,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,306.3,2.6,D
-18.31824,142.68353,334.5,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,307.9,2.6,D
-18.31484,142.68295,344.2,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,307.1,2.6,D
-18.3173,142.66763,342,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,308.8,4.4,D
-18.31792,142.66382,339,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,309.2,1.9,D
-18.31206,142.67853,344.6,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,309.9,4.5,D
-18.31452,142.66322,349.7,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,308.3,4.4,D
-18.32126,142.62132,340.9,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,307.3,2.7,D
-18.30866,142.67793,344.2,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,307.5,4.5,D
-18.31174,142.65881,338.8,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,308.5,4.4,D
-18.31848,142.61691,344.9,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,305.8,3.8,D
-18.31909,142.61311,334,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,305.2,3.8,D
-18.31018,142.64679,337.8,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,309.4,3,D
-18.30556,142.65381,332.3,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,305.3,5.3,D
-18.25429,142.60172,334,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,308.1,2.1,D
-18.2549,142.5979,334.3,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,309,2.6,D
-18.23984,142.62665,346.4,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,308.3,4.2,D
-18.24045,142.62283,348.6,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,307.6,4.2,D
-18.24106,142.61902,350.1,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,307.2,3.3,D
-18.24167,142.6152,343.3,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,306.5,3.3,D
-18.23583,142.62987,348.6,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,307.3,4.1,D
-18.23644,142.62605,334.1,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,308.9,4.2,D
-18.23767,142.61841,346,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,309.1,3.3,D
-18.23828,142.6146,337.3,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,309.7,3.3,D
-19.48878,133.44444,339.2,0.6,0.5,2017-04-22,0412,N,nominal,1.0NRT,305.4,6.8,D
-18.23244,142.62927,340.5,0.4,0.4,2017-04-22,0412,N,nominal,1.0NRT,309.6,3.1,D
-18.22843,142.63249,335.3,0.4,0.4,2017-04-22,0412,N,low,1.0NRT,306,3.1,D
