latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-44.49872,171.10014,345.6,0.4,0.4,2017-04-27,0224,N,nominal,1.0NRT,293.5,3.9,D
-44.49466,171.10414,330.2,0.4,0.4,2017-04-27,0224,N,nominal,1.0NRT,293.3,4,D
-44.49536,171.09921,354.2,0.4,0.4,2017-04-27,0224,N,nominal,1.0NRT,297.3,12.8,D
-44.43296,171.19482,339.5,0.4,0.4,2017-04-27,0224,N,nominal,1.0NRT,292.1,3.7,D
-44.22114,171.2119,340.8,0.4,0.4,2017-04-27,0224,N,nominal,1.0NRT,294,4.5,D
-44.24947,170.93898,327.1,0.4,0.4,2017-04-27,0224,N,nominal,1.0NRT,289.4,2.3,D
-43.88461,171.45966,354.2,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,300.8,22.8,D
-43.82257,171.35881,348.1,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,297,11.7,D
-43.54461,172.1173,328.6,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,290.1,8.5,D
-43.54203,172.11156,344.6,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,295,8.5,D
-43.53549,171.6238,342.1,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,292.6,11.5,D
-43.3645,172.03497,329.8,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,287.1,8.5,D
-43.36523,172.03021,337.1,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,287.8,11.3,D
-43.38044,171.88547,335.2,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,292.2,2.8,D
-42.99755,172.8068,341.5,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,295,5.3,D
-42.99832,172.80203,338.8,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,293.5,3.6,D
-42.99422,172.8058,330.1,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,293.2,4.8,D
-42.99499,172.80106,338.7,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,293.6,5.7,D
-42.78436,172.97226,331.5,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,294.5,4.3,D
-42.66817,173.35466,336.6,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,295.6,3.6,D
-42.66481,173.35367,349.6,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,316.8,85,D
-42.66562,173.34892,342.4,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,302.6,100.8,D
-42.66226,173.3479,367,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,357.2,100.8,D
-42.66145,173.35272,338.7,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,313,85,D
-42.66307,173.34311,349.3,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,297.5,100.8,D
-42.6589,173.34692,335.9,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,293.2,6.4,D
-41.27085,175.88348,328.2,0.5,0.4,2017-04-27,0230,N,nominal,1.0NRT,291.5,2.9,D
-41.51005,173.64163,330,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,290.9,3.6,D
-41.51091,173.6367,329.9,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,289.4,4.4,D
-41.50899,173.63788,341.7,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,289.6,5.1,D
-41.42754,173.03928,335.1,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,290.8,3.2,D
-40.47219,176.24445,333.7,0.5,0.4,2017-04-27,0230,N,nominal,1.0NRT,280.7,4.3,D
-40.46349,176.24796,345.7,0.5,0.4,2017-04-27,0230,N,nominal,1.0NRT,286.6,8.8,D
-40.47023,176.24178,328.7,0.5,0.4,2017-04-27,0230,N,nominal,1.0NRT,281.7,3.2,D
-40.46038,176.25117,329.1,0.5,0.4,2017-04-27,0230,N,nominal,1.0NRT,284.8,7.7,D
-40.46156,176.24525,328.1,0.5,0.4,2017-04-27,0230,N,nominal,1.0NRT,286.8,7.7,D
-39.97268,173.29803,327.8,0.4,0.4,2017-04-27,0230,N,nominal,1.0NRT,288.4,1.9,D
-36.41233,174.70749,330.9,0.5,0.4,2017-04-27,0230,N,nominal,1.0NRT,291.1,3.8,D
-36.05721,174.50845,328.9,0.5,0.4,2017-04-27,0230,N,nominal,1.0NRT,292.1,2.2,D
-35.60299,173.90706,341.8,0.5,0.4,2017-04-27,0230,N,nominal,1.0NRT,298.3,13.7,D
-35.56551,173.43054,331.1,0.5,0.4,2017-04-27,0230,N,nominal,1.0NRT,294.1,3.2,D
-26.66027,151.80203,326.1,0.7,0.8,2017-04-27,0230,N,nominal,1.0NRT,292.2,7.5,D
-26.66431,151.8057,326.1,0.7,0.8,2017-04-27,0230,N,nominal,1.0NRT,294.2,7.1,D
-26.31046,152.95123,325.1,0.6,0.7,2017-04-27,0230,N,nominal,1.0NRT,293.2,1.9,D
-21.27768,165.57693,341.7,0.4,0.4,2017-04-27,0236,N,nominal,1.0NRT,303,17.6,D
-20.99599,165.02208,326.4,0.4,0.4,2017-04-27,0236,N,nominal,1.0NRT,297,1.8,D
-21.01694,164.68477,349.6,0.4,0.4,2017-04-27,0236,N,nominal,1.0NRT,311.6,34.4,D
-20.48048,164.72862,335.4,0.4,0.4,2017-04-27,0236,N,nominal,1.0NRT,299.4,3.6,D
-19.53024,169.4487,346.4,0.5,0.4,2017-04-27,0236,N,nominal,1.0NRT,309.1,17.4,D
-19.52638,169.44824,345,0.5,0.4,2017-04-27,0236,N,nominal,1.0NRT,303.6,17.4,D
-41.64155,147.34958,335.5,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,282,3.1,D
-41.64311,147.34016,329,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,281.4,4.1,D
-41.53214,147.30952,345.8,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,284.7,10.8,D
-41.53291,147.30486,341.6,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,290.6,22.5,D
-41.31986,147.48715,334.8,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,283.6,5.7,D
-41.3983,146.64198,336.1,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,283.9,3.7,D
-41.18665,147.69473,338.1,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,278.3,4.6,D
-41.19775,147.05847,328.6,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,284.2,3.1,D
-41.19107,147.05656,327,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,283.7,3.8,D
-41.19184,147.0519,334.4,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,286,3.8,D
-41.18773,147.05562,346.8,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,292.2,14.4,D
-41.1885,147.05093,333.4,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,285,14.4,D
-41.18439,147.05466,349.6,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,285.9,14.4,D
-41.18105,147.0537,337.9,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,281,4.2,D
-41.13337,146.85176,333.2,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,288.4,4.2,D
-41.01229,145.12576,338.6,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,265.5,4.6,D
-36.10334,146.84862,333.9,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,290.4,5.2,D
-35.79026,147.73213,331,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,282.8,15.3,D
-35.7912,147.72708,341.4,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,293.2,15.3,D
-35.78762,147.72621,330.2,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,287.3,9.6,D
-36.29754,144.57109,328.5,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,286,2.8,D
-35.65297,144.02332,330.3,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,288.2,3.4,D
-35.88227,139.95003,327.1,0.5,0.4,2017-04-27,0412,N,nominal,1.0NRT,289.4,5.2,D
-35.86855,139.92876,331.3,0.5,0.4,2017-04-27,0412,N,nominal,1.0NRT,288.9,3.1,D
-34.83564,146.22794,342.2,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,288.7,5.7,D
-34.63205,146.25812,329.4,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,291,6.3,D
-34.53514,145.9539,330.2,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,294.3,25.7,D
-33.75983,149.51642,339.6,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,295,47.7,D
-33.75668,149.51122,367,0.4,0.4,2017-04-27,0412,N,low,1.0NRT,283.3,47.7,D
-34.35487,145.77763,329.9,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,291.5,3.6,D
-34.35146,145.77678,336.1,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,291.5,3.6,D
-32.92537,150.18025,346.9,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,289.7,5.5,D
-32.99341,149.85803,331.2,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,286.8,5.2,D
-34.4871,137.56166,331.2,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,294.5,5.4,D
-34.48755,137.55727,349.6,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,297.3,8.4,D
-32.5798,148.85611,338.9,0.6,0.4,2017-04-27,0412,N,nominal,1.0NRT,281.9,98.9,D
-32.57586,148.855,337.2,0.6,0.4,2017-04-27,0412,N,nominal,1.0NRT,291.2,98.9,D
-34.27996,137.58588,340.7,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,296.8,11.2,D
-32.57465,148.86105,367,0.6,0.4,2017-04-27,0412,N,low,1.0NRT,336.7,98.9,D
-32.56952,148.8659,348.2,0.6,0.4,2017-04-27,0412,N,nominal,1.0NRT,278.4,7,D
-32.57072,148.85992,348.6,0.6,0.4,2017-04-27,0412,N,nominal,1.0NRT,288.4,43.4,D
-32.57192,148.8539,326.3,0.6,0.4,2017-04-27,0412,N,nominal,1.0NRT,286.5,43.4,D
-34.27588,137.58527,338.2,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,291.5,5.7,D
-32.56559,148.86475,326.9,0.6,0.4,2017-04-27,0412,N,nominal,1.0NRT,282.9,7,D
-34.19657,137.56522,347.6,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,295.6,23.4,D
-34.19249,137.56462,345.9,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,304.7,23.4,D
-34.3237,136.01514,340.9,0.5,0.5,2017-04-27,0412,N,nominal,1.0NRT,297.6,17.2,D
-34.12577,137.68927,349.6,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,300.2,17.2,D
-34.12621,137.685,338.3,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,292.7,17.2,D
-34.12216,137.68439,342.6,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,290.1,17.2,D
-32.51772,147.5473,330,0.5,0.4,2017-04-27,0412,N,nominal,1.0NRT,288.8,2.5,D
-33.45814,138.38635,339.8,0.5,0.4,2017-04-27,0412,N,nominal,1.0NRT,288.5,5.8,D
-31.65364,148.27708,330.7,0.5,0.4,2017-04-27,0412,N,nominal,1.0NRT,290.9,3.9,D
-31.61713,147.76448,345.8,0.5,0.4,2017-04-27,0412,N,nominal,1.0NRT,290.9,7.4,D
-31.61631,147.76228,345.4,0.5,0.4,2017-04-27,0412,N,nominal,1.0NRT,287.2,7.2,D
-31.11518,149.66792,331.1,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,287.2,1.6,D
-31.10401,148.95781,325,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,292.3,5.3,D
-31.14268,148.03497,346.3,0.5,0.4,2017-04-27,0412,N,nominal,1.0NRT,294.9,6.7,D
-31.14026,148.03258,346.6,0.5,0.4,2017-04-27,0412,N,nominal,1.0NRT,295.1,11.1,D
-31.24401,146.73286,346.1,0.5,0.4,2017-04-27,0412,N,nominal,1.0NRT,296.9,9.1,D
-31.44454,145.06435,331.2,0.4,0.4,2017-04-27,0412,N,nominal,1.0NRT,295,3.2,D
-30.57205,148.62036,353.1,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,294.1,8.7,D
-30.56882,148.61516,348.7,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,313.2,32,D
-30.56964,148.61104,350,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,303,32,D
-30.5656,148.60997,350.5,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,293.9,32,D
-30.48084,148.54997,345.9,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,298.7,31.4,D
-30.48166,148.54588,349.4,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,295.3,31.4,D
-30.48247,148.54176,335.1,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,289.5,59.2,D
-30.48491,148.52946,335.3,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,285.8,6.1,D
-30.47844,148.5407,367,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,315.2,59.2,D
-30.47925,148.53659,367,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,335,59.2,D
-30.47681,148.5489,341.4,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,307.8,31.4,D
-30.47762,148.54482,342.9,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,314.3,31.4,D
-30.47522,148.53552,367,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,352.3,283.7,D
-30.47278,148.54784,340.7,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,292,16.5,D
-30.47359,148.54373,353.4,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,287.7,16.5,D
-30.47441,148.53963,352.7,0.4,0.5,2017-04-27,0412,N,low,1.0NRT,329.7,283.7,D
-30.46874,148.54677,347.6,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,283.3,16.5,D
-30.46955,148.54266,367,0.4,0.5,2017-04-27,0412,N,low,1.0NRT,276.2,16.5,D
-30.47037,148.53857,367,0.4,0.5,2017-04-27,0412,N,low,1.0NRT,298,283.7,D
-30.46716,148.53339,337.2,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,292.1,6.5,D
-30.46149,148.54053,341.2,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,285.8,18.2,D
-30.46231,148.53642,340,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,287.5,6.5,D
-30.45499,148.55179,342.9,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,294.6,6.3,D
-30.38672,148.22037,350.9,0.6,0.4,2017-04-27,0412,N,nominal,1.0NRT,301.5,22.6,D
-30.38275,148.21935,367,0.6,0.4,2017-04-27,0412,N,nominal,1.0NRT,297.2,22.6,D
-30.38393,148.2134,335.1,0.6,0.4,2017-04-27,0412,N,nominal,1.0NRT,296.7,9.5,D
-30.37878,148.2183,334.9,0.6,0.4,2017-04-27,0412,N,nominal,1.0NRT,294.9,10.8,D
-30.37996,148.21236,352.7,0.6,0.4,2017-04-27,0412,N,nominal,1.0NRT,299.4,16.6,D
-29.09356,153.19818,349.4,0.4,0.6,2017-04-27,0412,N,nominal,1.0NRT,289.3,7.6,D
-29.95481,148.30115,326.5,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,295,6.1,D
-29.95563,148.29709,355.7,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,297.8,6.1,D
-27.57937,152.16862,337.2,0.4,0.6,2017-04-27,0412,N,nominal,1.0NRT,290.6,2.5,D
-27.19447,149.8695,336.1,0.5,0.5,2017-04-27,0412,N,nominal,1.0NRT,297.1,5.8,D
-27.18864,149.87378,336.5,0.5,0.5,2017-04-27,0412,N,nominal,1.0NRT,296.7,5.8,D
-26.66253,151.80486,340.7,0.4,0.6,2017-04-27,0412,N,nominal,1.0NRT,296.5,3.6,D
-26.31246,152.95465,367,0.4,0.6,2017-04-27,0412,N,nominal,1.0NRT,295.3,6.4,D
-26.96447,150.01381,345.2,0.6,0.5,2017-04-27,0412,N,nominal,1.0NRT,300.3,7.2,D
-26.95733,150.0238,333,0.6,0.5,2017-04-27,0412,N,nominal,1.0NRT,296.8,7.4,D
-26.95977,150.01253,335,0.6,0.5,2017-04-27,0412,N,nominal,1.0NRT,298,7.2,D
-27.04505,149.50226,333.5,0.5,0.5,2017-04-27,0412,N,nominal,1.0NRT,299.6,5,D
-27.04049,149.50107,341.9,0.5,0.5,2017-04-27,0412,N,nominal,1.0NRT,299.2,5,D
-26.52375,150.95229,334.8,0.3,0.6,2017-04-27,0412,N,nominal,1.0NRT,293.2,2.2,D
-26.69294,149.66039,340.3,0.5,0.5,2017-04-27,0412,N,nominal,1.0NRT,298.6,11.3,D
-25.70698,152.61937,325.6,0.4,0.6,2017-04-27,0412,N,nominal,1.0NRT,296.9,2.1,D
-26.2397,149.50912,343.8,0.5,0.5,2017-04-27,0412,N,nominal,1.0NRT,300.3,17.3,D
-26.23504,149.50803,346.1,0.5,0.5,2017-04-27,0412,N,nominal,1.0NRT,300,17.3,D
-26.238,149.51105,326,0.5,0.5,2017-04-27,0412,N,low,1.0NRT,296.4,19.3,D
-26.23914,149.50565,335.6,0.5,0.5,2017-04-27,0412,N,nominal,1.0NRT,300.9,10.5,D
-26.23449,149.5045,338.7,0.5,0.5,2017-04-27,0412,N,nominal,1.0NRT,294.3,10.5,D
-25.58448,152.08894,327.4,0.4,0.6,2017-04-27,0412,N,nominal,1.0NRT,297.3,2.4,D
-25.58543,152.08492,337,0.4,0.6,2017-04-27,0412,N,nominal,1.0NRT,298.7,2.4,D
-25.64613,151.28757,337.6,0.4,0.6,2017-04-27,0412,N,nominal,1.0NRT,296.1,3.4,D
-25.7187,150.24367,341.3,0.6,0.6,2017-04-27,0412,N,nominal,1.0NRT,301.9,6.5,D
-25.71646,150.23024,355.6,0.6,0.5,2017-04-27,0412,N,nominal,1.0NRT,303.1,18.6,D
-26.29881,147.31067,356.9,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,301.5,12.5,D
-26.29314,147.3178,340.7,0.4,0.5,2017-04-27,0412,N,nominal,1.0NRT,299,7.6,D
-25.83315,148.56038,339.1,0.5,0.5,2017-04-27,0412,N,nominal,1.0NRT,296.5,4.4,D
-25.00829,150.4986,367,0.3,0.6,2017-04-27,0412,N,nominal,1.0NRT,296.9,4.6,D
-24.49883,150.31352,342.9,0.3,0.6,2017-04-27,0412,N,nominal,1.0NRT,296.7,6.3,D
-23.79719,149.05734,332.8,0.6,0.5,2017-04-27,0412,N,nominal,1.0NRT,287.1,7.2,D
-23.79943,149.0466,340.4,0.6,0.5,2017-04-27,0412,N,nominal,1.0NRT,289.5,8.2,D
-23.79244,149.05618,339,0.6,0.5,2017-04-27,0412,N,nominal,1.0NRT,288.3,7.2,D
-23.79359,149.05072,338.1,0.6,0.5,2017-04-27,0412,N,nominal,1.0NRT,287.6,8.2,D
-25.01287,130.8684,367,0.4,0.6,2017-04-27,0412,N,nominal,1.0NRT,297.8,7.3,D
-24.8257,131.10466,367,0.4,0.6,2017-04-27,0412,N,nominal,1.0NRT,299.3,7.3,D
-24.82537,131.10835,342.7,0.4,0.6,2017-04-27,0412,N,nominal,1.0NRT,297.4,7.3,D
-24.82031,131.10416,367,0.4,0.6,2017-04-27,0412,N,nominal,1.0NRT,298.7,7.3,D
-24.82064,131.10043,367,0.4,0.6,2017-04-27,0412,N,nominal,1.0NRT,299.5,12.2,D
-24.82097,131.09671,367,0.4,0.6,2017-04-27,0412,N,nominal,1.0NRT,302.2,12.2,D
-21.88819,149.09589,333.2,0.6,0.6,2017-04-27,0412,N,nominal,1.0NRT,293,10.9,D
-21.87944,149.11258,331.3,0.6,0.6,2017-04-27,0412,N,nominal,1.0NRT,293.5,5.3,D
-21.87447,149.11154,340.6,0.6,0.6,2017-04-27,0412,N,nominal,1.0NRT,293.7,7.5,D
-21.87375,149.11557,339.7,0.6,0.6,2017-04-27,0412,N,nominal,1.0NRT,293.6,17.3,D
-21.8675,149.0704,337,0.6,0.6,2017-04-27,0412,N,nominal,1.0NRT,291,4.8,D
-21.49652,148.96384,336,0.6,0.6,2017-04-27,0412,N,nominal,1.0NRT,291.4,2.9,D
-22.75504,130.50662,367,0.4,0.6,2017-04-27,0412,N,nominal,1.0NRT,305.3,3.7,D
-22.75263,130.5329,330.1,0.4,0.6,2017-04-27,0412,N,nominal,1.0NRT,300.8,1.7,D
-22.75538,130.50288,332.4,0.4,0.6,2017-04-27,0412,N,nominal,1.0NRT,300.8,3.7,D
-22.74992,130.50227,367,0.4,0.6,2017-04-27,0412,N,nominal,1.0NRT,311.3,17.4,D
-22.74958,130.50604,356.6,0.4,0.6,2017-04-27,0412,N,nominal,1.0NRT,303.4,17.4,D
-20.73459,139.47452,334.6,0.4,0.4,2017-04-27,0418,N,low,1.0NRT,308.1,1.9,D
-21.52887,131.01472,346.3,0.3,0.6,2017-04-27,0418,N,nominal,1.0NRT,303.8,2.9,D
-21.49898,131.05164,367,0.3,0.6,2017-04-27,0418,N,nominal,1.0NRT,304.1,5.1,D
-21.49558,130.97733,347.5,0.3,0.6,2017-04-27,0418,N,nominal,1.0NRT,305.6,4.5,D
-21.4959,130.97398,354.7,0.3,0.6,2017-04-27,0418,N,nominal,1.0NRT,306.6,4.5,D
-21.49068,130.97343,367,0.3,0.6,2017-04-27,0418,N,nominal,1.0NRT,308.7,12.9,D
-21.49036,130.97676,332.3,0.3,0.6,2017-04-27,0418,N,nominal,1.0NRT,301.6,12.9,D
-21.49552,130.97942,337.9,0.3,0.6,2017-04-27,0418,N,nominal,1.0NRT,303.5,3.4,D
-21.49586,130.97609,342.2,0.3,0.6,2017-04-27,0418,N,nominal,1.0NRT,305.9,2.9,D
-21.49619,130.97276,341.6,0.3,0.6,2017-04-27,0418,N,nominal,1.0NRT,305,2.9,D
-21.49063,130.97554,367,0.3,0.6,2017-04-27,0418,N,nominal,1.0NRT,302.9,13.2,D
-21.49097,130.97223,352.2,0.3,0.6,2017-04-27,0418,N,nominal,1.0NRT,307.3,13.2,D
-21.50559,130.27531,334.9,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,299.8,3.3,D
-21.50595,130.27155,334.5,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,300.5,3,D
-21.5063,130.2678,331.2,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,299.5,3,D
-21.49942,130.28227,335.6,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,300.2,2,D
-21.49977,130.2785,333.3,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,302.3,3.3,D
-21.50013,130.27477,345,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,303.2,3.3,D
-21.50048,130.27101,338.6,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,303.3,3,D
-21.50083,130.26726,337.6,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,303.5,3,D
-21.50119,130.2635,339.8,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,303.2,4.5,D
-21.50224,130.25232,338,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,303,4,D
-21.50259,130.2486,334.8,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,302.9,2.4,D
-21.50294,130.24484,334.2,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,302.7,2.4,D
-21.50329,130.24113,335.3,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,301.1,2.7,D
-21.50364,130.23741,342.6,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,300.8,2.7,D
-21.49852,130.23312,336.9,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,303.4,4.3,D
-21.49886,130.22943,342.9,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,302.7,4.3,D
-21.49921,130.22571,341.9,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,300.4,5.6,D
-21.03777,130.354,334.2,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,301,1.7,D
-21.03811,130.35036,334.8,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,302.3,1.7,D
-21.03846,130.34673,332.2,0.4,0.6,2017-04-27,0418,N,low,1.0NRT,302.9,4.3,D
-21.03914,130.33948,330.4,0.4,0.6,2017-04-27,0418,N,low,1.0NRT,303.8,3.1,D
-21.03948,130.33585,335.3,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,303.7,3.1,D
-21.03982,130.33221,336.8,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,303.7,2.8,D
-21.04016,130.32857,335.4,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,304,2.8,D
-21.04051,130.32492,341.1,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,304.3,2.9,D
-21.04085,130.32129,342.7,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,304.3,2.9,D
-21.04119,130.31764,332.1,0.4,0.6,2017-04-27,0418,N,low,1.0NRT,303.2,2.6,D
-21.03527,130.35681,330.1,0.4,0.6,2017-04-27,0418,N,low,1.0NRT,300.2,1.4,D
-21.03563,130.35321,336.7,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,304,3.6,D
-20.97537,130.2991,330.5,0.4,0.6,2017-04-27,0418,N,low,1.0NRT,302,3.9,D
-20.97607,130.2918,332.6,0.4,0.6,2017-04-27,0418,N,nominal,1.0NRT,300.7,4,D
-17.98267,145.38553,337.8,0.4,0.5,2017-04-27,0418,N,nominal,1.0NRT,300.1,4.1,D
-17.97845,145.38467,339.3,0.4,0.5,2017-04-27,0418,N,nominal,1.0NRT,298.7,4.1,D
-18.34002,142.72806,333.6,0.5,0.4,2017-04-27,0418,N,low,1.0NRT,306.6,3.6,D
-18.12867,143.89624,339.1,0.5,0.4,2017-04-27,0418,N,nominal,1.0NRT,308.3,4.6,D
-18.11945,143.92564,333.1,0.5,0.4,2017-04-27,0418,N,low,1.0NRT,303.7,6.2,D
-18.12393,143.90051,343.7,0.5,0.4,2017-04-27,0418,N,nominal,1.0NRT,307.3,14.1,D
-18.12482,143.89551,336.7,0.5,0.4,2017-04-27,0418,N,low,1.0NRT,308.6,4.6,D
-18.12571,143.8905,342.3,0.5,0.4,2017-04-27,0418,N,nominal,1.0NRT,306.4,4.6,D
-18.11559,143.92493,334.4,0.5,0.4,2017-04-27,0418,N,nominal,1.0NRT,306.9,8.2,D
-18.11648,143.9199,335.2,0.5,0.4,2017-04-27,0418,N,nominal,1.0NRT,305.5,8.2,D
-18.12008,143.89978,334.9,0.5,0.4,2017-04-27,0418,N,low,1.0NRT,306.7,7.9,D
-18.12186,143.88979,340.8,0.5,0.4,2017-04-27,0418,N,nominal,1.0NRT,305.7,8.6,D
-18.11172,143.92421,332.8,0.5,0.4,2017-04-27,0418,N,nominal,1.0NRT,302.7,8.2,D
-18.11263,143.91916,340.8,0.5,0.4,2017-04-27,0418,N,nominal,1.0NRT,304.2,8.2,D
-17.58404,146.04764,330.9,0.5,0.5,2017-04-27,0418,N,nominal,1.0NRT,298.5,3.1,D
-20.09347,127.2681,331,0.6,0.7,2017-04-27,0418,N,nominal,1.0NRT,297.8,4.3,D
-20.09394,127.26254,338.1,0.6,0.7,2017-04-27,0418,N,nominal,1.0NRT,298.4,4.3,D
-19.97917,127.60394,332.9,0.5,0.7,2017-04-27,0418,N,nominal,1.0NRT,297.5,4.3,D
